source,make,model,year,price,mileage,location,listing_date,link_to_buyer,link_to_image
kijijiauto,Dodge,,2015,9977,198800,"Montreal, QC",2023-12-08,https://www.kijijiautos.ca/vip/30380461,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,BMW,X3,2013,13299,144600,"North York,, ON",2023-12-08,https://www.kijijiautos.ca/vip/30289666,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,BMW,X5,2017,38950,90000,"Toronto, ON",2023-12-08,https://www.kijijiautos.ca/vip/29979482,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Toyota,Corolla,2010,9990,147244,"Toronto, ON",2023-12-08,https://www.kijijiautos.ca/vip/30340220,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Honda,Civic,2014,13800,128407,"Sunnyside, MB",2023-12-08,https://www.kijijiautos.ca/vip/30238966,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,GMC,,2021,56305,62168,"Stony Plain, AB",2023-12-08,https://www.kijijiautos.ca/vip/30911117,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Nissan,Leaf,2022,31777,20456,"Montreal, QC",2023-12-08,https://www.kijijiautos.ca/vip/30930442,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Honda,CR-V,2021,35997,35111,"Edmundston, NB",2023-12-08,https://www.kijijiautos.ca/vip/30266262,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,BMW,X1,2018,27888,65823,"North York, ON",2023-12-08,https://www.kijijiautos.ca/vip/30056317,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Toyota,,2014,23995,113009,"Calgary, AB",2023-12-08,https://www.kijijiautos.ca/vip/30373802,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Hummer,H3T,2009,21888,240631,"Sylvan Lake, AB",2023-12-08,https://www.kijijiautos.ca/vip/30386784,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Toyota,,2014,29999,147959,"Sussex, NB",2023-12-08,https://www.kijijiautos.ca/vip/30318813,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Audi,Q5,2021,38500,87289,"Sherwood Park, AB",2023-12-08,https://www.kijijiautos.ca/vip/30168475,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Acura,MDX,2019,36990,54000,"Toronto, ON",2023-12-08,https://www.kijijiautos.ca/vip/30322705,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Toyota,Prius,2013,14850,88000,"Montréal, QC",2023-12-08,https://www.kijijiautos.ca/vip/30362239,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Dodge,Charger,2018,23995,143772,"Guelph, ON",2023-12-08,https://www.kijijiautos.ca/vip/30897761,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,GMC,Yukon,2019,55999,130338,"Edmonton, AB",2023-12-08,https://www.kijijiautos.ca/vip/29942925,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Lexus,UX,2022,37995,96030,"Bolton, ON",2023-12-08,https://www.kijijiautos.ca/vip/30030526,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,BMW,X5,2016,34895,112000,"North York, ON",2023-12-08,https://www.kijijiautos.ca/vip/29785113,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Hyundai,Santa Fe,2019,22995,56556,"Toronto, ON",2023-12-08,https://www.kijijiautos.ca/vip/28024330,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Honda,Civic,2012,13490,101749,"Toronto, ON",2023-12-08,https://www.kijijiautos.ca/vip/30340227,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Kia,Sorento,2015,15995,166756,"High River, AB",2023-12-08,https://www.kijijiautos.ca/vip/30307037,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Ford,,2020,29900,156000,"Toronto, ON",2023-12-08,https://www.kijijiautos.ca/vip/29796706,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Hyundai,Palisade,2021,39993,82303,"Saint-Hyacinthe, QC",2023-12-08,https://www.kijijiautos.ca/vip/30320867,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Audi,Q7,2015,26995,108914,"Ottawa, ON",2023-12-08,https://www.kijijiautos.ca/vip/29489640,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,BMW,X3,2019,35929,60400,"Brossard, QC",2023-12-08,https://www.kijijiautos.ca/vip/30260517,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Jeep,Grand Cherokee,2020,43000,55000,"-, AB",2023-12-08,https://www.kijijiautos.ca/vip/30415067,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Mitsubishi,Outlander,2016,15895,162741,"Montreal, QC",2023-12-08,https://www.kijijiautos.ca/vip/30359039,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Dodge,Charger,2022,109995,13220,"Smithers, BC",2023-12-08,https://www.kijijiautos.ca/vip/30012214,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Honda,Civic,2018,17950,148155,"Quebec, QC",2023-12-08,https://www.kijijiautos.ca/vip/30343727,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Ford,Bronco,2021,36089,30070,"Essex, ON",2023-12-08,https://www.kijijiautos.ca/vip/29802045,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Volkswagen,Tiguan,2019,19888,122352,"North York, ON",2023-12-08,https://www.kijijiautos.ca/vip/30338073,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Honda,Civic,2018,20495,130001,"Ottawa, ON",2023-12-08,https://www.kijijiautos.ca/vip/30116810,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Honda,Civic,2020,25558,69995,"Brandon, MB",2023-12-08,https://www.kijijiautos.ca/vip/30361114,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Nissan,Rogue,2018,24999,124668,"Winnipeg, MB",2023-12-08,https://www.kijijiautos.ca/vip/30551070,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Ford,,2019,39999,245887,"Tsuut'ina, AB",2023-12-08,https://www.kijijiautos.ca/vip/30915142,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Honda,Civic,2016,16950,151000,"Hawkesbury, ON",2023-12-08,https://www.kijijiautos.ca/vip/28715485,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Tesla,Model 3,2022,54500,45200,"-, ON",2023-12-08,https://www.kijijiautos.ca/vip/30412020,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Hyundai,Tucson,2019,24995,64458,"Calgary, AB",2023-12-08,https://www.kijijiautos.ca/vip/28592159,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Kia,Sportage,2020,23988,73053,"Calgary, AB",2023-12-08,https://www.kijijiautos.ca/vip/29094034,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Toyota,,2022,32990,30771,"Richmond Hill, ON",2023-12-08,https://www.kijijiautos.ca/vip/30230781,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Honda,Civic,2022,32950,19214,"Saint John, NB",2023-12-08,https://www.kijijiautos.ca/vip/30086157,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Jeep,Compass,2022,38988,11606,"Brossard, QC",2023-12-08,https://www.kijijiautos.ca/vip/29634785,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Toyota,,2021,33900,70050,"Toronto, ON",2023-12-08,https://www.kijijiautos.ca/vip/30101257,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
